Restaurant,Address,Status,Timings,Contact,Dish Name,Price
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Cranberry Beer (Non Alcoholic) 330 ML,₹155
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Buttery Mania Veg Pizza,₹155
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Onion,₹155
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Capsicum,₹189
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Tomato,₹155
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Corn,₹135
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Paneer & Onion Pizza,₹135
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Onion & Capsicum Pizza,₹135
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Soya & Corn Pizza,₹200
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Red Pepper & Corn Pizza,₹115
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Fully Loaded Pizza,₹115
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Veggie Makhani Pizza,₹169
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Buttery Mania Non Veg Pizza,₹40
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Barbeque Chicken Pizza,₹55
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Spicy Chicken Pizza,₹65
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Chicken Sausages Pizza,₹110
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,BM Non Veg Loaded Pizza,₹135
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Breads,₹125
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Garlic Bread Sticks,₹160
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Cheesy Garlic Twisty,₹145
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Classic Stuffed Garlic Bread Sticks,₹155
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Dips,₹125
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Cheesy Dip,₹145
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Parcel,₹159
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Veg Parcel,₹149
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Non Veg Parcel,₹100
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Burgery Pizza,₹130
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Burgery Pizza- Classic Veg,₹130
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Burgery Pizza- Premium Veg,₹130
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Burgery Pizza- Classic Non Veg,₹150
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Burgery Pizza- Premium Non Veg,₹150
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Calzone,₹150
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Calzone- Premium Veg,₹95
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Calzone- Premium Non Veg,₹120
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Taco's,₹115
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Veg Taco,₹90
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Non Veg Taco,₹105
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Non Veg Specialities,₹69
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Chicken Wings,₹109
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Chicken Tikka,₹99
Rominus Pizza & Burger,"63/2- C, Unit 18/20, Ground Floor, Mega Mall, Mall Road, Kanpur",Open now,"12midnight – 3am, 10am – 12midnight (Today)",+918528890761,Chicken Nuggets,₹125
Sidewalk Bakehouse & Cafe,"7/178, A 1, Ground Floor, Swaroop Nagar, Kanpur",Open now,"12midnight – 1:15am, 8:30am – 12midnight (Today)",+918303001717,N/A,N/A
Waterside - The Landmark Hotel,"10, The Landmark Hotel, Near Naveen Market, Mall Road, Kanpur",Open now,7am – 12midnight (Today),+918009805588,N/A,N/A
Not Found,Not Available,Unknown,Not Available,Not Listed,N/A,N/A
Oishi - The Temple of Wok,"14/75, Ground Floor, Civil Lines, Parade, Kanpur",Open now,1pm – 11:30pm (Today),+917398888854,N/A,N/A
Studio XO Bar,"5th, Virendra Smriti, Civil Lines, Mall Road, Kanpur",Open now,24 Hours (Today),+919794452444,N/A,N/A
Zouk Air Bar,"DNG The Grand Hotel, 117/Q/173 ABC, Sharda Nagar Road, Sharda Nagar, Kanpur",Open now,4pm – 11:30pm (Today),+918601111122,N/A,N/A
Kake Di Hatti,"127/1/65, W-1, Saket Nagar, Kanpur",Open now,11:30am – 11:45pm (Today),+919335965880,N/A,N/A
